MeasureItem	Month	Year	Category	Area	MeasureItemID	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	8	2025	Biomass	NO	B01	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Biomass	NO	B01	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Biomass	NO	B01	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Biomass	NO	B01	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Biomass	NO	B01	100	0.087100910000000000000000	
Monthly Domestic Values	9	2025	Consumption of Hydro Pumped Storage	NO	(B10)	100	1.58929250000000000000	
Monthly Domestic Values	10	2025	Consumption of Hydro Pumped Storage	NO	(B10)	100	74.46766744875000000000	
Monthly Domestic Values	11	2025	Consumption of Hydro Pumped Storage	NO	(B10)	100	11.3562213777500000	
Monthly Domestic Values	12	2025	Consumption of Hydro Pumped Storage	NO	(B10)	100	19.4390413635000000	
Monthly Domestic Values	1	2025	Export	NO	67	100	3305.247445	
Monthly Domestic Values	2	2025	Export	NO	67	100	3193.992083	
Monthly Domestic Values	3	2025	Export	NO	67	100	2773.827713	
Monthly Domestic Values	4	2025	Export	NO	67	100	2496.660468	
Monthly Domestic Values	5	2025	Export	NO	67	100	2132.967456	
Monthly Domestic Values	6	2025	Export	NO	67	100	2083.551728	
Monthly Domestic Values	7	2025	Export	NO	67	100	2868.708095	
Monthly Domestic Values	8	2025	Export	NO	67	100	2185.552378	
Monthly Domestic Values	9	2025	Export	NO	67	100	2373.529411	
Monthly Domestic Values	10	2025	Export	NO	67	100	2528.584464	
Monthly Domestic Values	11	2025	Export	NO	67	100	2740.121370	
Monthly Domestic Values	12	2025	Export	NO	67	100	3183.482043	
Monthly Domestic Values	1	2025	Fossil Gas	NO	B04	100	123.4401100000000000	
Monthly Domestic Values	2	2025	Fossil Gas	NO	B04	100	107.7735600000000000	
Monthly Domestic Values	3	2025	Fossil Gas	NO	B04	100	119.1651400000000000	
Monthly Domestic Values	4	2025	Fossil Gas	NO	B04	100	93.8950450000000000	
Monthly Domestic Values	5	2025	Fossil Gas	NO	B04	100	31.4587000000000000	
Monthly Domestic Values	6	2025	Fossil Gas	NO	B04	100	25.10633250000000000000	
Monthly Domestic Values	7	2025	Fossil Gas	NO	B04	100	30.2122050000000000	
Monthly Domestic Values	8	2025	Fossil Gas	NO	B04	100	74.7542325000000000	
Monthly Domestic Values	9	2025	Fossil Gas	NO	B04	100	121.5905425000000000	
Monthly Domestic Values	10	2025	Fossil Gas	NO	B04	100	114.2225318805000000	
Monthly Domestic Values	11	2025	Fossil Gas	NO	B04	100	124.9618843380000000	
Monthly Domestic Values	12	2025	Fossil Gas	NO	B04	100	121.6185331985000000	
Monthly Domestic Values	1	2025	Hydro Pumped Storage	NO	B10	100	452.0780300000000000	
Monthly Domestic Values	2	2025	Hydro Pumped Storage	NO	B10	100	451.6353400000000000	
Monthly Domestic Values	3	2025	Hydro Pumped Storage	NO	B10	100	195.7300700000000000	
Monthly Domestic Values	4	2025	Hydro Pumped Storage	NO	B10	100	144.7744975000000000	
Monthly Domestic Values	5	2025	Hydro Pumped Storage	NO	B10	100	141.88807500000000000000	
Monthly Domestic Values	6	2025	Hydro Pumped Storage	NO	B10	100	109.06022000000000000000	
Monthly Domestic Values	7	2025	Hydro Pumped Storage	NO	B10	100	247.36543500000000000000	
Monthly Domestic Values	8	2025	Hydro Pumped Storage	NO	B10	100	147.91582750000000000000	
Monthly Domestic Values	9	2025	Hydro Pumped Storage	NO	B10	100	94.79416000000000000000	
Monthly Domestic Values	10	2025	Hydro Pumped Storage	NO	B10	100	167.61376487575000000000	
Monthly Domestic Values	11	2025	Hydro Pumped Storage	NO	B10	100	180.6026184040000000	
Monthly Domestic Values	12	2025	Hydro Pumped Storage	NO	B10	100	150.5694781137500000	
Monthly Domestic Values	1	2025	Hydro Run-of-river and poundage	NO	B11	100	2261.9382000000000000	
Monthly Domestic Values	2	2025	Hydro Run-of-river and poundage	NO	B11	100	1959.1415000000000000	
Monthly Domestic Values	3	2025	Hydro Run-of-river and poundage	NO	B11	100	2363.5499700000000000	
Monthly Domestic Values	4	2025	Hydro Run-of-river and poundage	NO	B11	100	2398.7211900000000000	
Monthly Domestic Values	5	2025	Hydro Run-of-river and poundage	NO	B11	100	2234.7020825000000000	
Monthly Domestic Values	6	2025	Hydro Run-of-river and poundage	NO	B11	100	2440.0826075000000000	
Monthly Domestic Values	7	2025	Hydro Run-of-river and poundage	NO	B11	100	2201.8840750000000000	
Monthly Domestic Values	8	2025	Hydro Run-of-river and poundage	NO	B11	100	2016.9940200000000000	
Monthly Domestic Values	9	2025	Hydro Run-of-river and poundage	NO	B11	100	2377.8813575000000000	
Monthly Domestic Values	10	2025	Hydro Run-of-river and poundage	NO	B11	100	2641.2732824482500000	
Monthly Domestic Values	11	2025	Hydro Run-of-river and poundage	NO	B11	100	2609.7346041027500000	
Monthly Domestic Values	12	2025	Hydro Run-of-river and poundage	NO	B11	100	2607.1680972742500000	
Monthly Domestic Values	1	2025	Hydro Water Reservoir	NO	B12	100	13010.661140000000	
Monthly Domestic Values	2	2025	Hydro Water Reservoir	NO	B12	100	12048.134490000000	
Monthly Domestic Values	3	2025	Hydro Water Reservoir	NO	B12	100	10749.100890000000	
Monthly Domestic Values	4	2025	Hydro Water Reservoir	NO	B12	100	9101.5356775000000000	
Monthly Domestic Values	5	2025	Hydro Water Reservoir	NO	B12	100	7928.7516775000000000	
Monthly Domestic Values	6	2025	Hydro Water Reservoir	NO	B12	100	7051.8579625000000000	
Monthly Domestic Values	7	2025	Hydro Water Reservoir	NO	B12	100	8307.0407875000000000	
Monthly Domestic Values	8	2025	Hydro Water Reservoir	NO	B12	100	7697.1085600000000000	
Monthly Domestic Values	9	2025	Hydro Water Reservoir	NO	B12	100	7648.1211025000000000	
Monthly Domestic Values	10	2025	Hydro Water Reservoir	NO	B12	100	8549.0533779327500000	
Monthly Domestic Values	11	2025	Hydro Water Reservoir	NO	B12	100	10431.9633893250000000	
Monthly Domestic Values	12	2025	Hydro Water Reservoir	NO	B12	100	10941.5897945665000000	
Monthly Domestic Values	1	2025	Import	NO	99	100	715.671393	
Monthly Domestic Values	2	2025	Import	NO	99	100	359.727445	
Monthly Domestic Values	3	2025	Import	NO	99	100	828.011965	
Monthly Domestic Values	4	2025	Import	NO	99	100	506.269736	
Monthly Domestic Values	5	2025	Import	NO	99	100	890.481838	
Monthly Domestic Values	6	2025	Import	NO	99	100	887.046193	
Monthly Domestic Values	7	2025	Import	NO	99	100	669.200181	
Monthly Domestic Values	8	2025	Import	NO	99	100	774.854368	
Monthly Domestic Values	9	2025	Import	NO	99	100	709.730993	
Monthly Domestic Values	10	2025	Import	NO	99	100	1006.954488	
Monthly Domestic Values	11	2025	Import	NO	99	100	859.771933	
Monthly Domestic Values	12	2025	Import	NO	99	100	1204.516025	
Monthly Domestic Values	1	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Other	NO	B20	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Other renewable	NO	B15	100	39.0412200000000000	
Monthly Domestic Values	2	2025	Other renewable	NO	B15	100	39.1670300000000000	
Monthly Domestic Values	3	2025	Other renewable	NO	B15	100	39.4431700000000000	
Monthly Domestic Values	4	2025	Other renewable	NO	B15	100	32.8078550000000000	
Monthly Domestic Values	5	2025	Other renewable	NO	B15	100	34.8710425000000000	
Monthly Domestic Values	6	2025	Other renewable	NO	B15	100	51.9048025000000000	
Monthly Domestic Values	7	2025	Other renewable	NO	B15	100	49.6649275000000000	
Monthly Domestic Values	8	2025	Other renewable	NO	B15	100	50.1302025000000000	
Monthly Domestic Values	9	2025	Other renewable	NO	B15	100	51.3839400000000000	
Monthly Domestic Values	10	2025	Other renewable	NO	B15	100	43.8801521572500000	
Monthly Domestic Values	11	2025	Other renewable	NO	B15	100	43.4967629412500000	
Monthly Domestic Values	12	2025	Other renewable	NO	B15	100	50.8445527460000000	
Monthly Domestic Values	1	2025	Solar	NO	B16	100	0.03038000000000000000	
Monthly Domestic Values	2	2025	Solar	NO	B16	100	0.23163000000000000000	
Monthly Domestic Values	3	2025	Solar	NO	B16	100	1.0215300000000000	
Monthly Domestic Values	4	2025	Solar	NO	B16	100	1.66251750000000000000	
Monthly Domestic Values	5	2025	Solar	NO	B16	100	1.62363750000000000000	
Monthly Domestic Values	6	2025	Solar	NO	B16	100	0.73145000000000000000	
Monthly Domestic Values	7	2025	Solar	NO	B16	100	1.40376750000000000000	
Monthly Domestic Values	8	2025	Solar	NO	B16	100	1.16237500000000000000	
Monthly Domestic Values	9	2025	Solar	NO	B16	100	0.64868000000000000000	
Monthly Domestic Values	10	2025	Solar	NO	B16	100	0.417571316500000000000000	
Monthly Domestic Values	11	2025	Solar	NO	B16	100	0.105420995750000000000000	
Monthly Domestic Values	12	2025	Solar	NO	B16	100	0.039717827250000000000000	
Monthly Domestic Values	1	2025	Waste	NO	B17	100	14.9903800000000000	
Monthly Domestic Values	2	2025	Waste	NO	B17	100	13.3349100000000000	
Monthly Domestic Values	3	2025	Waste	NO	B17	100	14.0055800000000000	
Monthly Domestic Values	4	2025	Waste	NO	B17	100	18.8668225000000000	
Monthly Domestic Values	5	2025	Waste	NO	B17	100	18.9554925000000000	
Monthly Domestic Values	6	2025	Waste	NO	B17	100	32.1864175000000000	
Monthly Domestic Values	7	2025	Waste	NO	B17	100	37.5550225000000000	
Monthly Domestic Values	8	2025	Waste	NO	B17	100	26.3271700000000000	
Monthly Domestic Values	9	2025	Waste	NO	B17	100	18.7467500000000000	
Monthly Domestic Values	10	2025	Waste	NO	B17	100	18.7812302980000000	
Monthly Domestic Values	11	2025	Waste	NO	B17	100	24.9967107550000000	
Monthly Domestic Values	12	2025	Waste	NO	B17	100	32.6231762837500000	
Monthly Domestic Values	8	2025	Wind Offshore	NO	B18	100	0.34122750000000000000	
Monthly Domestic Values	9	2025	Wind Offshore	NO	B18	100	1.83883000000000000000	
Monthly Domestic Values	10	2025	Wind Offshore	NO	B18	100	1.858596285750000000000000	
Monthly Domestic Values	11	2025	Wind Offshore	NO	B18	100	1.85150906250000000000	
Monthly Domestic Values	12	2025	Wind Offshore	NO	B18	100	1.888384133750000000000000	
Monthly Domestic Values	1	2025	Wind Onshore	NO	B19	100	1406.5309000000000000	
Monthly Domestic Values	2	2025	Wind Onshore	NO	B19	100	1219.2665900000000000	
Monthly Domestic Values	3	2025	Wind Onshore	NO	B19	100	1426.6645400000000000	
Monthly Domestic Values	4	2025	Wind Onshore	NO	B19	100	937.6920525000000000	
Monthly Domestic Values	5	2025	Wind Onshore	NO	B19	100	933.5800350000000000	
Monthly Domestic Values	6	2025	Wind Onshore	NO	B19	100	814.1587525000000000	
Monthly Domestic Values	7	2025	Wind Onshore	NO	B19	100	431.3628425000000000	
Monthly Domestic Values	8	2025	Wind Onshore	NO	B19	100	995.9225625000000000	
Monthly Domestic Values	9	2025	Wind Onshore	NO	B19	100	1068.7819750000000000	
Monthly Domestic Values	10	2025	Wind Onshore	NO	B19	100	1421.2324530160000000	
Monthly Domestic Values	11	2025	Wind Onshore	NO	B19	100	1196.8354706285000000	
Monthly Domestic Values	12	2025	Wind Onshore	NO	B19	100	1639.6186585007500000	
Monthly Domestic Values	1	2025	Biomass	PL	B01	100	255.6279330000000000	
Monthly Domestic Values	2	2025	Biomass	PL	B01	100	247.5919747500000000	
Monthly Domestic Values	3	2025	Biomass	PL	B01	100	277.3148970000000000	
Monthly Domestic Values	4	2025	Biomass	PL	B01	100	266.7913602500000000	
Monthly Domestic Values	5	2025	Biomass	PL	B01	100	273.8828740000000000	
Monthly Domestic Values	6	2025	Biomass	PL	B01	100	237.5718075000000000	
Monthly Domestic Values	7	2025	Biomass	PL	B01	100	121.0455317500000000	
Monthly Domestic Values	8	2025	Biomass	PL	B01	100	216.9967650000000000	
Monthly Domestic Values	9	2025	Biomass	PL	B01	100	238.9425960000000000	
Monthly Domestic Values	10	2025	Biomass	PL	B01	100	257.0485905000000000	
Monthly Domestic Values	11	2025	Biomass	PL	B01	100	261.7256752500000000	
Monthly Domestic Values	12	2025	Biomass	PL	B01	100	213.1051765000000000	
Monthly Domestic Values	1	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	101.98210500000000000000	
Monthly Domestic Values	2	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	100.70091100000000000000	
Monthly Domestic Values	3	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	123.87424075000000000000	
Monthly Domestic Values	4	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	129.05940925000000000000	
Monthly Domestic Values	5	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	130.29327475000000000000	
Monthly Domestic Values	6	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	113.83093725000000000000	
Monthly Domestic Values	7	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	139.72355075000000000000	
Monthly Domestic Values	8	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	146.53071075000000000000	
Monthly Domestic Values	9	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	133.62325725000000000000	
Monthly Domestic Values	10	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	135.69967400000000000000	
Monthly Domestic Values	11	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	129.06968950000000000000	
Monthly Domestic Values	12	2025	Consumption of Hydro Pumped Storage	PL	(B10)	100	105.00219925000000000000	
Monthly Domestic Values	1	2025	Export	PL	67	100	2067.766066	
Monthly Domestic Values	2	2025	Export	PL	67	100	1438.503539	
Monthly Domestic Values	3	2025	Export	PL	67	100	1292.901553	
Monthly Domestic Values	4	2025	Export	PL	67	100	1085.295189	
Monthly Domestic Values	5	2025	Export	PL	67	100	566.412584	
Monthly Domestic Values	6	2025	Export	PL	67	100	584.305711	
Monthly Domestic Values	7	2025	Export	PL	67	100	478.204802	
Monthly Domestic Values	8	2025	Export	PL	67	100	442.387221	
Monthly Domestic Values	9	2025	Export	PL	67	100	366.455191	
Monthly Domestic Values	10	2025	Export	PL	67	100	1136.268041	
Monthly Domestic Values	11	2025	Export	PL	67	100	1130.731217	
Monthly Domestic Values	12	2025	Export	PL	67	100	1465.709839	
Monthly Domestic Values	1	2025	Fossil Brown coal/Lignite	PL	B02	100	3285.7524862500000000	
Monthly Domestic Values	2	2025	Fossil Brown coal/Lignite	PL	B02	100	3058.6853070000000000	
Monthly Domestic Values	3	2025	Fossil Brown coal/Lignite	PL	B02	100	2766.2104385000000000	
Monthly Domestic Values	4	2025	Fossil Brown coal/Lignite	PL	B02	100	2296.2141890000000000	
Monthly Domestic Values	5	2025	Fossil Brown coal/Lignite	PL	B02	100	2199.6345880000000000	
Monthly Domestic Values	6	2025	Fossil Brown coal/Lignite	PL	B02	100	2055.4433125000000000	
Monthly Domestic Values	7	2025	Fossil Brown coal/Lignite	PL	B02	100	2729.3624997500000000	
Monthly Domestic Values	8	2025	Fossil Brown coal/Lignite	PL	B02	100	2322.1988490000000000	
Monthly Domestic Values	9	2025	Fossil Brown coal/Lignite	PL	B02	100	2344.2834237500000000	
Monthly Domestic Values	10	2025	Fossil Brown coal/Lignite	PL	B02	100	2410.6909972500000000	
Monthly Domestic Values	11	2025	Fossil Brown coal/Lignite	PL	B02	100	2608.5504417500000000	
Monthly Domestic Values	12	2025	Fossil Brown coal/Lignite	PL	B02	100	2542.7378545000000000	
Monthly Domestic Values	1	2025	Fossil Coal-derived gas	PL	B03	100	133.2230075000000000	
Monthly Domestic Values	2	2025	Fossil Coal-derived gas	PL	B03	100	122.1935945000000000	
Monthly Domestic Values	3	2025	Fossil Coal-derived gas	PL	B03	100	132.7127697500000000	
Monthly Domestic Values	4	2025	Fossil Coal-derived gas	PL	B03	100	135.5604147500000000	
Monthly Domestic Values	5	2025	Fossil Coal-derived gas	PL	B03	100	103.7624295000000000	
Monthly Domestic Values	6	2025	Fossil Coal-derived gas	PL	B03	100	113.5332957500000000	
Monthly Domestic Values	7	2025	Fossil Coal-derived gas	PL	B03	100	135.4966200000000000	
Monthly Domestic Values	8	2025	Fossil Coal-derived gas	PL	B03	100	131.0113550000000000	
Monthly Domestic Values	9	2025	Fossil Coal-derived gas	PL	B03	100	128.3655035000000000	
Monthly Domestic Values	10	2025	Fossil Coal-derived gas	PL	B03	100	119.6073822500000000	
Monthly Domestic Values	11	2025	Fossil Coal-derived gas	PL	B03	100	112.2033452500000000	
Monthly Domestic Values	12	2025	Fossil Coal-derived gas	PL	B03	100	125.2843160000000000	
Monthly Domestic Values	1	2025	Fossil Gas	PL	B04	100	1970.8102502500000000	
Monthly Domestic Values	2	2025	Fossil Gas	PL	B04	100	1770.3242685000000000	
Monthly Domestic Values	3	2025	Fossil Gas	PL	B04	100	1781.6644617500000000	
Monthly Domestic Values	4	2025	Fossil Gas	PL	B04	100	1664.5496415000000000	
Monthly Domestic Values	5	2025	Fossil Gas	PL	B04	100	1417.8688422500000000	
Monthly Domestic Values	6	2025	Fossil Gas	PL	B04	100	1181.0930685000000000	
Monthly Domestic Values	7	2025	Fossil Gas	PL	B04	100	1555.4121690000000000	
Monthly Domestic Values	8	2025	Fossil Gas	PL	B04	100	1405.9171497500000000	
Monthly Domestic Values	9	2025	Fossil Gas	PL	B04	100	1531.8976917500000000	
Monthly Domestic Values	10	2025	Fossil Gas	PL	B04	100	1923.1353462500000000	
Monthly Domestic Values	11	2025	Fossil Gas	PL	B04	100	2230.7217270000000000	
Monthly Domestic Values	12	2025	Fossil Gas	PL	B04	100	2560.2892725000000000	
Monthly Domestic Values	1	2025	Fossil Hard coal	PL	B05	100	5636.2083432500000000	
Monthly Domestic Values	2	2025	Fossil Hard coal	PL	B05	100	5687.1831775000000000	
Monthly Domestic Values	3	2025	Fossil Hard coal	PL	B05	100	4545.9675560000000000	
Monthly Domestic Values	4	2025	Fossil Hard coal	PL	B05	100	3627.7823965000000000	
Monthly Domestic Values	5	2025	Fossil Hard coal	PL	B05	100	3477.8391585000000000	
Monthly Domestic Values	6	2025	Fossil Hard coal	PL	B05	100	3080.5634232500000000	
Monthly Domestic Values	7	2025	Fossil Hard coal	PL	B05	100	3525.0825792500000000	
Monthly Domestic Values	8	2025	Fossil Hard coal	PL	B05	100	3266.8260605000000000	
Monthly Domestic Values	9	2025	Fossil Hard coal	PL	B05	100	3736.5646385000000000	
Monthly Domestic Values	10	2025	Fossil Hard coal	PL	B05	100	4656.4937217500000000	
Monthly Domestic Values	11	2025	Fossil Hard coal	PL	B05	100	5333.0499592500000000	
Monthly Domestic Values	12	2025	Fossil Hard coal	PL	B05	100	5619.3431197500000000	
Monthly Domestic Values	1	2025	Fossil Oil	PL	B06	100	152.6468325000000000	
Monthly Domestic Values	2	2025	Fossil Oil	PL	B06	100	142.9065245000000000	
Monthly Domestic Values	3	2025	Fossil Oil	PL	B06	100	131.4536850000000000	
Monthly Domestic Values	4	2025	Fossil Oil	PL	B06	100	114.3739000000000000	
Monthly Domestic Values	5	2025	Fossil Oil	PL	B06	100	115.8725762500000000	
Monthly Domestic Values	6	2025	Fossil Oil	PL	B06	100	102.2132222500000000	
Monthly Domestic Values	7	2025	Fossil Oil	PL	B06	100	103.3402157500000000	
Monthly Domestic Values	8	2025	Fossil Oil	PL	B06	100	101.8133865000000000	
Monthly Domestic Values	9	2025	Fossil Oil	PL	B06	100	109.7684255000000000	
Monthly Domestic Values	10	2025	Fossil Oil	PL	B06	100	121.3230182500000000	
Monthly Domestic Values	11	2025	Fossil Oil	PL	B06	100	137.4179117500000000	
Monthly Domestic Values	12	2025	Fossil Oil	PL	B06	100	154.8358015000000000	
Monthly Domestic Values	1	2025	Hydro Pumped Storage	PL	B10	100	65.58674700000000000000	
Monthly Domestic Values	2	2025	Hydro Pumped Storage	PL	B10	100	66.93073100000000000000	
Monthly Domestic Values	3	2025	Hydro Pumped Storage	PL	B10	100	84.31596425000000000000	
Monthly Domestic Values	4	2025	Hydro Pumped Storage	PL	B10	100	92.81827925000000000000	
Monthly Domestic Values	5	2025	Hydro Pumped Storage	PL	B10	100	93.83922875000000000000	
Monthly Domestic Values	6	2025	Hydro Pumped Storage	PL	B10	100	84.07092700000000000000	
Monthly Domestic Values	7	2025	Hydro Pumped Storage	PL	B10	100	104.70914025000000000000	
Monthly Domestic Values	8	2025	Hydro Pumped Storage	PL	B10	100	102.49136025000000000000	
Monthly Domestic Values	9	2025	Hydro Pumped Storage	PL	B10	100	93.99295975000000000000	
Monthly Domestic Values	10	2025	Hydro Pumped Storage	PL	B10	100	101.41114375000000000000	
Monthly Domestic Values	11	2025	Hydro Pumped Storage	PL	B10	100	93.88099950000000000000	
Monthly Domestic Values	12	2025	Hydro Pumped Storage	PL	B10	100	78.18371025000000000000	
Monthly Domestic Values	1	2025	Hydro Run-of-river and poundage	PL	B11	100	96.5666442500000000	
Monthly Domestic Values	2	2025	Hydro Run-of-river and poundage	PL	B11	100	78.0980955000000000	
Monthly Domestic Values	3	2025	Hydro Run-of-river and poundage	PL	B11	100	90.3167385000000000	
Monthly Domestic Values	4	2025	Hydro Run-of-river and poundage	PL	B11	100	81.0776360000000000	
Monthly Domestic Values	5	2025	Hydro Run-of-river and poundage	PL	B11	100	78.3218535000000000	
Monthly Domestic Values	6	2025	Hydro Run-of-river and poundage	PL	B11	100	76.6373865000000000	
Monthly Domestic Values	7	2025	Hydro Run-of-river and poundage	PL	B11	100	60.4241667500000000	
Monthly Domestic Values	8	2025	Hydro Run-of-river and poundage	PL	B11	100	57.6523442500000000	
Monthly Domestic Values	9	2025	Hydro Run-of-river and poundage	PL	B11	100	50.9321395000000000	
Monthly Domestic Values	10	2025	Hydro Run-of-river and poundage	PL	B11	100	65.5075837500000000	
Monthly Domestic Values	11	2025	Hydro Run-of-river and poundage	PL	B11	100	84.7436122500000000	
Monthly Domestic Values	12	2025	Hydro Run-of-river and poundage	PL	B11	100	105.1130810000000000	
Monthly Domestic Values	1	2025	Hydro Water Reservoir	PL	B12	100	50.9215197500000000	
Monthly Domestic Values	2	2025	Hydro Water Reservoir	PL	B12	100	42.3866745000000000	
Monthly Domestic Values	3	2025	Hydro Water Reservoir	PL	B12	100	46.9393812500000000	
Monthly Domestic Values	4	2025	Hydro Water Reservoir	PL	B12	100	50.0362970000000000	
Monthly Domestic Values	5	2025	Hydro Water Reservoir	PL	B12	100	50.8605805000000000	
Monthly Domestic Values	6	2025	Hydro Water Reservoir	PL	B12	100	49.2660405000000000	
Monthly Domestic Values	7	2025	Hydro Water Reservoir	PL	B12	100	39.2033502500000000	
Monthly Domestic Values	8	2025	Hydro Water Reservoir	PL	B12	100	35.8734475000000000	
Monthly Domestic Values	9	2025	Hydro Water Reservoir	PL	B12	100	28.4468047500000000	
Monthly Domestic Values	10	2025	Hydro Water Reservoir	PL	B12	100	37.0898982500000000	
Monthly Domestic Values	11	2025	Hydro Water Reservoir	PL	B12	100	49.2420517500000000	
Monthly Domestic Values	12	2025	Hydro Water Reservoir	PL	B12	100	52.4237755000000000	
Monthly Domestic Values	1	2025	Import	PL	99	100	1176.472960	
Monthly Domestic Values	2	2025	Import	PL	99	100	1275.586963	
Monthly Domestic Values	3	2025	Import	PL	99	100	1129.604121	
Monthly Domestic Values	4	2025	Import	PL	99	100	967.655343	
Monthly Domestic Values	5	2025	Import	PL	99	100	1223.661437	
Monthly Domestic Values	6	2025	Import	PL	99	100	1109.448791	
Monthly Domestic Values	7	2025	Import	PL	99	100	1147.583495	
Monthly Domestic Values	8	2025	Import	PL	99	100	985.084380	
Monthly Domestic Values	9	2025	Import	PL	99	100	1031.832504	
Monthly Domestic Values	10	2025	Import	PL	99	100	1404.413865	
Monthly Domestic Values	11	2025	Import	PL	99	100	1568.958410	
Monthly Domestic Values	12	2025	Import	PL	99	100	1722.628505	
Monthly Domestic Values	1	2025	Other	PL	B20	100	500.2835050000000000	
Monthly Domestic Values	2	2025	Other	PL	B20	100	446.8731660000000000	
Monthly Domestic Values	3	2025	Other	PL	B20	100	492.5345162500000000	
Monthly Domestic Values	4	2025	Other	PL	B20	100	442.6966645000000000	
Monthly Domestic Values	5	2025	Other	PL	B20	100	441.2302360000000000	
Monthly Domestic Values	6	2025	Other	PL	B20	100	373.1796765000000000	
Monthly Domestic Values	7	2025	Other	PL	B20	100	395.6747700000000000	
Monthly Domestic Values	8	2025	Other	PL	B20	100	399.4307040000000000	
Monthly Domestic Values	9	2025	Other	PL	B20	100	363.2522422500000000	
Monthly Domestic Values	10	2025	Other	PL	B20	100	417.6346830000000000	
Monthly Domestic Values	11	2025	Other	PL	B20	100	432.3306572500000000	
Monthly Domestic Values	12	2025	Other	PL	B20	100	486.9794190000000000	
Monthly Domestic Values	1	2025	Other renewable	PL	B15	100	44.4414797500000000	
Monthly Domestic Values	2	2025	Other renewable	PL	B15	100	40.1356690000000000	
Monthly Domestic Values	3	2025	Other renewable	PL	B15	100	44.5622172500000000	
Monthly Domestic Values	4	2025	Other renewable	PL	B15	100	41.2758505000000000	
Monthly Domestic Values	5	2025	Other renewable	PL	B15	100	46.7947992500000000	
Monthly Domestic Values	6	2025	Other renewable	PL	B15	100	38.9309802500000000	
Monthly Domestic Values	7	2025	Other renewable	PL	B15	100	41.2360222500000000	
Monthly Domestic Values	8	2025	Other renewable	PL	B15	100	41.7141065000000000	
Monthly Domestic Values	9	2025	Other renewable	PL	B15	100	40.9581245000000000	
Monthly Domestic Values	10	2025	Other renewable	PL	B15	100	45.6012115000000000	
Monthly Domestic Values	11	2025	Other renewable	PL	B15	100	43.1510840000000000	
Monthly Domestic Values	12	2025	Other renewable	PL	B15	100	50.6074210000000000	
Monthly Domestic Values	1	2025	Solar	PL	B16	100	430.44312250000000000000	
Monthly Domestic Values	2	2025	Solar	PL	B16	100	937.96470900000000000000	
Monthly Domestic Values	3	2025	Solar	PL	B16	100	1734.40799750000000000000	
Monthly Domestic Values	4	2025	Solar	PL	B16	100	2178.68963000000000000000	
Monthly Domestic Values	5	2025	Solar	PL	B16	100	2487.41821025000000000000	
Monthly Domestic Values	6	2025	Solar	PL	B16	100	2577.06073575000000000000	
Monthly Domestic Values	7	2025	Solar	PL	B16	100	2455.08564000000000000000	
Monthly Domestic Values	8	2025	Solar	PL	B16	100	2470.00931875000000000000	
Monthly Domestic Values	9	2025	Solar	PL	B16	100	1827.95190425000000000000	
Monthly Domestic Values	10	2025	Solar	PL	B16	100	1131.82179075000000000000	
Monthly Domestic Values	11	2025	Solar	PL	B16	100	625.95981975000000000000	
Monthly Domestic Values	12	2025	Solar	PL	B16	100	371.82025250000000000000	
Monthly Domestic Values	1	2025	Wind Onshore	PL	B19	100	3142.4159825000000000	
Monthly Domestic Values	2	2025	Wind Onshore	PL	B19	100	1318.1360437500000000	
Monthly Domestic Values	3	2025	Wind Onshore	PL	B19	100	1795.0261720000000000	
Monthly Domestic Values	4	2025	Wind Onshore	PL	B19	100	1608.3585495000000000	
